stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8260B1031601,103161,Maynooth University,,53.3820845147102,-6.59879461807352,,,,
8260B1031901,103191,High Road Gap,,53.3463461204056,-6.99944104343089,,,,
8260B1032001,103201,Newbury Cross,,53.3462678782946,-6.95159341499394,,,,
8260B1032101,103211,Derrinturn,,53.339715295189,-6.9403116480613,,,,
8260B1032201,103221,Moyvalley,,53.4273620379658,-6.90963336560526,,,,
8260B1032301,103231,Lullymore Cross,,53.3141268741816,-6.92509770487449,,,,
8260B1032501,103251,Moore's Cottage,,53.305173403878,-6.91396433338856,,,,
8260B103361,103361,Farrells Nursery,,53.4289067957441,-6.95783720686133,,,,
8260B1033701,103371,Moyvalley,,53.4274964035581,-6.90958478477375,,,,
8260B103391,103391,Cloncurry Cross,,53.415439660208,-6.79144302865356,,,,
8260B1034001,103401,Kelleghers Cross,,53.4211810494741,-6.76233295323907,,,,
8260B103421,103421,Kilcock Square,,53.4003048268619,-6.66729667475497,,,,
8260B1034301,103431,Maynooth University,,53.3821747093036,-6.59882172024453,,,,
8260B1037501,103751,St Brigid's Church,,53.249280210871,-6.58876718049516,,,,
8260B1037601,103761,Kill,,53.2480414557812,-6.59193977992808,,,,
8260B1037701,103771,The Gables,,53.2461298619018,-6.59598833331132,,,,
8260B1037901,103791,Naas Odeon Cinema,,53.2311064768181,-6.64054781490404,,,,
8260B1038001,103801,Roseville,,53.2274177496443,-6.64732967492021,,,,
8260B1038101,103811,St Corban's Cemetery,,53.2256491831853,-6.65068033829214,,,,
8260B1038201,103821,St Corban's Place,,53.2218159855149,-6.65665628648024,,,,
8260B1038301,103831,Kildare Co Co,,53.215942766717,-6.672322664207,,,,
8260B1038401,103841,Primrose Garden,,53.2140458501857,-6.68199387228327,,,,
8260B1038501,103851,Southern Link Park,,53.2118397874093,-6.69715339328672,,,,
8260B1038601,103861,Newhall Retail Park,,53.2104907971262,-6.70532386783024,,,,
8260B1038701,103871,Toughers Ind Estate,,53.2073014386322,-6.74407356178403,,,,
8260B1038801,103881,Willowbrook Home,,53.2021432084148,-6.75441796425805,,,,
8260B1038901,103891,Great Connell,,53.1851623462905,-6.7854637373459,,,,
8260B1039001,103901,St Conleth's Church,,53.1832697731022,-6.79114289154737,,,,
8260B1039101,103911,Riverbank Theatre,,53.1820035988431,-6.79479917284844,,,,
8260B1039201,103921,Newbridge,,53.1805392645476,-6.7975331961914,,,,
8260B1039301,103931,Edward Street,,53.1779498071521,-6.80100154976418,,,,
8260B1039401,103941,Moorefield Road,,53.1741788605299,-6.8058635746782,,,,
8260B1039501,103951,Green Road,,53.169386270867,-6.80924232784756,,,,
8260B1039601,103961,St Brigid's Hospice,,53.1572326964384,-6.81714482623018,,,,
8260B1039701,103971,Curragh,,53.1471222970896,-6.82996514124558,,,,
8260B1039801,103981,Orchard Park,,53.1439818703188,-6.83508803797417,,,,
8260B104001,104001,Kildare,,53.1568549945858,-6.91038476630494,,,,
8260B1040201,104021,Curragh Road,,53.1548381592732,-6.90313933115052,,,,
8260B1040301,104031,French Furze Road,,53.1536818668906,-6.89279248782273,,,,
8260B1040401,104041,Maddenstown Terrace,,53.1433361027454,-6.85936602288687,,,,
8260B1040601,104061,Orchard Park,,53.143662781818,-6.83554511480377,,,,
8260B1040701,104071,Curragh,,53.1471601473288,-6.83015845321941,,,,
8260B1040801,104081,St Brigid's Hospice,,53.1574124023661,-6.81713988594893,,,,
8260B1040901,104091,Green Road,,53.1693070478467,-6.80940904855004,,,,
8260B1041001,104101,Newbridge Retail,,53.1766304133423,-6.80296812881822,,,,
8260B1041101,104111,Newbridge,,53.1805340532542,-6.79790736569164,,,,
8260B1041201,104121,Riverbank Theatre,,53.1820518534897,-6.79512697260494,,,,
8260B1041301,104131,St Conleth's Church,,53.1834916698966,-6.79086733552204,,,,
8260B1041401,104141,Great Connell,,53.1846687838755,-6.78730309685548,,,,
8260B1041501,104151,Willowbrook Home,,53.2023083799218,-6.75474248405772,,,,
8260B1041601,104161,Toughers Ind Estate,,53.2072323994236,-6.74519835570599,,,,
8260B1041801,104181,Southern Link Park,,53.2122184167991,-6.69561474577079,,,,
8260B1041901,104191,Fire Station,,53.216228184027,-6.66970843270613,,,,
8260B1042001,104201,Naas Poplar Square,,53.2196822454928,-6.66112565578661,,,,
8260B1042101,104211,St Corban's Place,,53.2220056755187,-6.65674020377437,,,,
8260B1042201,104221,St Corban's Cemetery,,53.2259422847988,-6.65037158293054,,,,
8260B1042301,104231,Roseville,,53.227492175315,-6.64755199252545,,,,
8260B1042401,104241,Naas Odeon Cinema,,53.2321675351494,-6.63901627655512,,,,
8260B1042501,104251,Johnstown,,53.2362877734106,-6.62369517826655,,,,
8260B1042601,104261,The Gables,,53.2462346748495,-6.59573017042129,,,,
8260B1042701,104271,Kill,,53.2482563726134,-6.59187278334318,,,,
8260B1042801,104281,St Brigid's Church,,53.2490576095076,-6.58970358894013,,,,
8260B1042901,104291,Castlewarden,,53.2558469800427,-6.55398959540972,,,,
8260B1043101,104311,Shee Bridge,,53.2833626736254,-6.87824043234141,,,,
8260B1043601,104361,Firmount Cross,,53.2895253674433,-6.71664463717234,,,,
8260B1043801,104381,Richardstown,,53.3064566707629,-6.66252361989321,,,,
8260B1045501,104551,Ovidstown,,53.3174199663559,-6.63854161381728,,,,
8260B1045801,104581,Barberstown Cross,,53.3239861694112,-6.60553268805346,,,,
8260B1046601,104661,New Road,,53.3177794636928,-6.6174422428557,,,,
8260B1047001,104701,Ashgrove,,53.3422068973486,-6.9446048825316,,,,
8260B1047101,104711,Dreenane Park,,53.3367310977227,-6.9352203413684,,,,
8260B1047201,104721,Windmill Cross,,53.3336019768186,-6.9300282670178,,,,
8260B1047301,104731,Kilkeashin Lane,,53.327853028956,-6.92635900904326,,,,
8260B1047401,104741,Kennedys Bridge,,53.2874851354517,-6.89430046646634,,,,
8260B1047501,104751,Barrington Court,,53.2880824993843,-6.7569141302167,,,,
8260B1047601,104761,Prosperous Church,,53.288345673218,-6.75027707983446,,,,
8260B1047701,104771,Clane Hospital,,53.2901774083043,-6.70050075785304,,,,
8260B1047801,104781,Clane Garda Station,,53.2935170850573,-6.68539881081424,,,,
8260B1047901,104791,Brooklands,,53.2968358562131,-6.67910116695528,,,,
8260B1048001,104801,Straffan,,53.312814619827,-6.60862821920721,,,,
8260B1048101,104811,St Wolstan's School,,53.3352653448641,-6.56159000616107,,,,
8260B105211,105211,Barrington Court,,53.2879727270537,-6.75759225066986,,,,
8260B1056401,105641,Suncroft,,53.1079144996035,-6.86115488640609,,,,
8260B1056501,105651,Brownstown,,53.1390898973703,-6.83942035971295,,,,
8260B105741,105741,Rathangan,,53.220712900422,-6.99325203332248,,,,
8260B1057501,105751,Newhall Retail Park,,53.2109356474711,-6.70490622024098,,,,
8260B105931,105931,Ballyshannon,,53.0874493749647,-6.81513300827562,,,,
8260B105981,105981,Kilmead,,53.0358394406164,-6.90501367642187,,,,
8260B1319001,131901,High Road Gap,,53.3460960355019,-6.99962712177869,,,,
8260B1319501,131951,Johnstown,,53.2356483241476,-6.6251388349323,,,,
8260B1319901,131991,Newbury Cross,,53.3466254306733,-6.95239565898763,,,,
8260B1320701,132071,Derrinturn,,53.3392429867418,-6.93975274025001,,,,
8260B1323001,132301,Maddenstown Terrace,,53.143236690166,-6.8593088653352,,,,
8260B1323201,132321,Killinagh Lower,,53.3050843695986,-6.91405661851772,,,,
8260B1323901,132391,Kennedys Bridge,,53.2879865559314,-6.89506743267672,,,,
8260B1324001,132401,Kilmead,,53.0358677700825,-6.90516206525787,,,,
8260B1324501,132451,Allenwood,,53.2838667545305,-6.86219552511081,,,,
8260B1324901,132491,Brownstown,,53.1390090288095,-6.83942253952591,,,,
8260B1326101,132611,Coill Dubh,,53.2918772768888,-6.81810834369819,,,,
8260B1326401,132641,Kilcullen,,53.1300346835755,-6.74590944236106,,,,
8260B1326901,132691,Carnalway,,53.1499473387205,-6.72015278188512,,,,
8260B1327901,132791,Cross of Brockagh,,53.2863373740121,-6.79975386246707,,,,
8260B1329101,132911,Two Mile House,,53.1635835923968,-6.69463732893582,,,,
8260B1329501,132951,Killashee,,53.1945849243879,-6.67530244740506,,,,
8260B1329901,132991,Farrells Nursery,,53.4290595460735,-6.95783347030244,,,,
8260B1330101,133011,St Farnan's Church,,53.2882025117159,-6.75119617381477,,,,
8260B1331301,133131,Firmount Cross,,53.2893559478851,-6.71676970758031,,,,
8260B1332101,133211,Clane Garda Station,,53.2932791273292,-6.68582613175036,,,,
8260B1333601,133361,Cloncurry Cross,,53.4152672672839,-6.79216999215493,,,,
8260B133391,133391,Ferrans Lock,,53.4119688289508,-6.71217910749488,,,,
8260B1334001,133401,Castlewarden,,53.2559045194453,-6.55428740778605,,,,
8260B133411,133411,Ferrans Lock,,53.4119659094738,-6.71190843601763,,,,
8260B1334301,133431,Richardstown,,53.3064273621624,-6.66231446373289,,,,
8260B1335601,133561,Ovidstown,,53.3172048537125,-6.63859348749017,,,,
8260B1337301,133731,Kelleghers Cross,,53.4201256081706,-6.73621535751597,,,,
8260B1337901,133791,St Brigid's Church,,53.3128175944094,-6.60888324988344,,,,
8260B1338401,133841,Barberstown Road,,53.3169923072991,-6.60618095137851,,,,
8260B1338501,133851,Barberstown Cross,,53.3238082374298,-6.60568860372164,,,,
8260B1340301,134031,Kilcock,,53.3990669913034,-6.66751580948953,,,,
8260B1340401,134041,St Wolstan's School,,53.3350878340317,-6.56177616427242,,,,
8260B134061,134061,Millerstown,,53.3956920074561,-6.65667463945924,,,,
8260B134081,134081,Millerstown,,53.3959896520642,-6.65756746497267,,,,
8260B1352601,135261,Japanese Gardens,,53.1441037902726,-6.90085672620729,,,,
8260B1354601,135461,Glenroyal Hotel,,53.3796779750121,-6.58905837121956,,,,
8260B1355802,135582,Duke Street,,52.9914608999963,-6.98756916038539,,,,
8260B136361,136361,Killashee,,53.1946860854498,-6.67550885361631,,,,
8260B136371,136371,Two Mile House,,53.1635863777645,-6.69489148312693,,,,
8260B136381,136381,Carnalway,,53.1500472978748,-6.72025446260591,,,,
8260B136391,136391,Luí Na Gréine,,53.1419684276598,-6.73466500844998,,,,
8260B136401,136401,Luí Na Gréine,,53.1420268760128,-6.73424475601891,,,,
8260B136421,136421,Leinster Street,,52.9922230927823,-6.98419984414576,,,,
8260B136431,136431,Kilcullen,,53.1301079805232,-6.74604179964512,,,,
8260B136501,136501,Monasterevin,,53.1381216679032,-7.06318790602352,,,,
8260B1369901,136991,Moorefield Crescent,,53.1730831168054,-6.80773387886405,,,,
8260B1370001,137001,Naas,,53.2176468530644,-6.66395934288105,,,,
8260B1370301,137031,Naas,,53.2176089002864,-6.66378083495293,,,,
8260B1408801,140881,Ballyshannon,,53.0868791348117,-6.81653701372006,,,,
8260B1523601,152361,Monasterevin,,53.1385156240776,-7.05957735294526,,,,
8260B1524001,152401,Kilmeague,,53.2511348865552,-6.83989665564684,,,,
8260B1524101,152411,Robertstown,,53.2694000481591,-6.81546014029524,,,,
8260B1552601,155261,Kildare,,53.1567396863011,-6.91055216382681,,,,
8260B5579001,557901,Suncroft,,53.108269204637,-6.86065263498379,,,,
8260B5584001,558401,Rathangan,,53.2206601242365,-6.99338804287606,,,,
8260B5584101,558411,Allen,,53.2393404546723,-6.85542173305562,,,,
8260CCO11090,11090,Prosperous Rd,,53.2907067430369,-6.68728505089215,,,,
8260CO11089,11089,Killeenlea,,53.3329374906748,-6.56606762421777,,,,
8260CO11294,11294,Aughamore,,53.30207,-6.691421,,,,
8260DB003008,3008,Rail Park,,53.3740033999716,-6.5864956331453,,,,
8260DB003112,3112,Hawthorn View,,53.3505108957724,-6.54473407793288,,,,
8260DB003897,3897,Backweston Park,,53.3458732591213,-6.49974411299942,,,,
8260DB003898,3898,Backweston,,53.3453192980085,-6.50215160235315,,,,
8260DB003899,3899,Coneyburrow,,53.344031045109,-6.5083694261489,,,,
8260DB003900,3900,Celbridge Park,,53.3433973717903,-6.51160548768054,,,,
8260DB003901,3901,The Orchard,,53.342446334254,-6.51606894545961,,,,
8260DB003902,3902,Ballyoulster Park,,53.3418450324796,-6.51903332600239,,,,
8260DB003904,3904,Donacumper Cemetery,,53.3399279639064,-6.52826023469714,,,,
8260DB003905,3905,Riverview,,53.3378803826169,-6.53789621229173,,,,
8260DB003906,3906,Celbridge Main St,,53.3391541407587,-6.53915910565244,,,,
8260DB003907,3907,Castletown,,53.3408430816693,-6.53762966229691,,,,
8260DB003908,3908,Maynooth Road,,53.343009787088,-6.54061923534176,,,,
8260DB003909,3909,Beatty Park,,53.3467827242972,-6.54193224831773,,,,
8260DB003910,3910,Thornhill,,53.352262726221,-6.54688255655727,,,,
8260DB003911,3911,Crodaun Forest Park,,53.354270003089,-6.54712973893091,,,,
8260DB003912,3912,Salesian College,,53.3590800541382,-6.55169862959239,,,,
8260DB003913,3913,M4 Interchange Park,,53.3621068313077,-6.55671947446948,,,,
8260DB003914,3914,Obelisk Lane,,53.3670128654219,-6.56705725171881,,,,
8260DB003917,3917,Maynooth Station,,53.3795,-6.58887,,,,
8260DB003918,3918,Old Greenfield,,53.3764500204739,-6.58742161236596,,,,
8260DB003919,3919,Obelisk Lane,,53.3666482333049,-6.5658823962902,,,,
8260DB003920,3920,M4 Interchange Park,,53.3619935728869,-6.55627255614055,,,,
8260DB003921,3921,Salesian College,,53.3590111503707,-6.55120517973572,,,,
8260DB003922,3922,Crodaun Forest Park,,53.3553810963094,-6.54685158556481,,,,
8260DB003923,3923,Thornhill,,53.3520790226316,-6.5465583344817,,,,
8260DB003924,3924,Beatty Park,,53.3460711525567,-6.54180633712302,,,,
8260DB003925,3925,Rockfield Manor,,53.3725792635937,-6.58463416546998,,,,
8260DB003926,3926,Rail Park,,53.3741381621838,-6.58649117055142,,,,
8260DB003927,3927,Chestnut Grove,,53.3427303488396,-6.53981779941059,,,,
8260DB003928,3928,Castletown,,53.3406811855865,-6.53762018465274,,,,
8260DB003929,3929,Celbridge Main St,,53.3389827093247,-6.53910489794851,,,,
8260DB003935,3935,Donacumper Cemetery,,53.3397467883639,-6.52960299571481,,,,
8260DB003936,3936,Ballyoulster,,53.3420206113824,-6.51869684707415,,,,
8260DB003938,3938,Celbridge Park,,53.3433430966764,-6.51229822444246,,,,
8260DB003939,3939,Coneyburrow,,53.3446150918761,-6.50620134209764,,,,
8260DB003940,3940,Backweston,,53.3455462809632,-6.5016179737846,,,,
8260DB003941,3941,Backweston Park,,53.3460465169311,-6.49922737092355,,,,
8260DB003954,3954,Springfield Hotel,,53.3605354601972,-6.47869059494903,,,,
8260DB003955,3955,Cooldrinagh Terrace,,53.361676597975,-6.48290199123006,,,,
8260DB003956,3956,Salmon Leap,,53.3621337660297,-6.48492915805382,,,,
8260DB003957,3957,Leixlip,,53.3643398773985,-6.48666900722306,,,,
8260DB003958,3958,Leixlip Main St,,53.3636014178669,-6.49081218507202,,,,
8260DB003959,3959,Our Lady's Nativity,,53.365668447213,-6.49293296285403,,,,
8260DB003960,3960,Ryevale Lawns,,53.3669485725506,-6.49751601163106,,,,
8260DB003961,3961,Green Lane,,53.3679512071021,-6.50077165771393,,,,
8260DB003962,3962,Louisa Bridge Stn,,53.3694201142475,-6.50609995058496,,,,
8260DB003963,3963,Intel East,,53.3709990345321,-6.51306283533316,,,,
8260DB003964,3964,Intel Main Entrance,,53.372032,-6.522961,,,,
8260DB003965,3965,Intel West,,53.373824,-6.527432,,,,
8260DB003966,3966,Maynooth SC,,53.381952763046,-6.58609704500149,,,,
8260DB003968,3968,Carton House,,53.3779548870294,-6.55397411062419,,,,
8260DB003980,3980,Kingsbry,,53.3729384386299,-6.58916091430131,,,,
8260DB003981,3981,Maynooth,,53.3819989745349,-6.59000379690052,,,,
8260DB003982,3982,Maynooth SC,,53.3821078907785,-6.58553572475072,,,,
8260DB003983,3983,Carton House,,53.378020264943,-6.55269430118182,,,,
8260DB003985,3985,Intel West,,53.373757,-6.526948,,,,
8260DB003986,3986,Intel Main Entrance,,53.37282,-6.524032,,,,
8260DB003987,3987,Intel East,,53.3709634721712,-6.51237278075419,,,,
8260DB003989,3989,Louisa Bridge Stn,,53.3695071320693,-6.50587149134823,,,,
8260DB003990,3990,Ryevale Lawns,,53.3678139203339,-6.49985982979715,,,,
8260DB003991,3991,Our Lady's Nativity,,53.3657541119129,-6.49259936013716,,,,
8260DB003993,3993,Captain's Hill,,53.3714458379677,-6.48640207834941,,,,
8260DB003995,3995,River Forest,,53.372054107807,-6.48901050639785,,,,
8260DB003996,3996,Captain's Hill,,53.3711667701934,-6.48636688848523,,,,
8260DB003997,3997,Riverdale,,53.3669495122945,-6.48762838289996,,,,
8260DB003998,3998,Leixlip,,53.3644923764517,-6.48735479319451,,,,
8260DB003999,3999,Cooldrinagh Terrace,,53.3618367662134,-6.48348227444094,,,,
8260DB004000,4000,Springfield Hotel,,53.3605396571638,-6.47831483261287,,,,
8260DB004002,4002,Highfield Park,,53.3640016013282,-6.49688344984131,,,,
8260DB004003,4003,Hewlett Packard,,53.3544467335219,-6.5082761310271,,,,
8260DB004404,4404,Castletown,,53.3624098156561,-6.50038023602091,,,,
8260DB004405,4405,Highfield Park,,53.3642504993138,-6.49666432714376,,,,
8260DB005112,5112,Leixlip Park,,53.3623339815006,-6.50006737202278,,,,
8260DB005113,5113,Maynooth,,53.3817579998309,-6.5901470450239,,,,
8260DB005114,5114,Kingsbury,,53.3724015197691,-6.58935900125585,,,,
8260DB005115,5115,Kilcock,,53.403178986882,-6.67116215090813,,,,
8260DB005117,5117,Kilcock,,53.404444,-6.673409,,,,
8260DB005118,5118,Hawthorn View,,53.3505136422729,-6.54495929721823,,,,
8260DB006089,6089,Old Greenfield,,53.3765331890873,-6.58761424896909,,,,
8260DB006156,6156,Leixlip GAA Club,,53.3659040367566,-6.50308246822494,,,,
8260DB006157,6157,Easton Road,,53.3649434720262,-6.50891618300012,,,,
8260DB006158,6158,Barnhall Road,,53.3650906276138,-6.51495151567442,,,,
8260DB006159,6159,Easton Road,,53.3649122273893,-6.50929292388116,,,,
8260DB006160,6160,Accommodation Road,,53.3652342800227,-6.50773399127604,,,,
8260DB006161,6161,Scoil Bhride,,53.3664311267229,-6.50139604276339,,,,
8260DB006164,6164,Glen Easton,,53.3646853613552,-6.51705421045059,,,,
8260DB006165,6165,Oaklawn,,53.3653092358801,-6.5058230523929,,,,
8260DB007074,7074,Griffin Rath Manor,,53.3697273822166,-6.57985979030284,,,,
8260DB007075,7075,Griffin Rath Manor,,53.3696418301175,-6.58022329665819,,,,
8260DB007079,7079,Ash Grove,,53.3502218315639,-6.54830384233831,,,,
8260DB007080,7080,Willowbrook Park,,53.3474086104403,-6.55051721302732,,,,
8260DB007081,7081,Willowbrook Lawns,,53.344782577161,-6.54964508815692,,,,
8260DB007082,7082,Priory Square,,53.3380575676874,-6.55762179478493,,,,
8260DB007083,7083,Oakleigh,,53.3353676155423,-6.55295264739761,,,,
8260DB007084,7084,English Row,,53.3378767915503,-6.540539225826,,,,
8260DB007085,7085,English Row,,53.3379541587605,-6.54025127147072,,,,
8260DB007086,7086,Celbridge Abbey,,53.3352955608991,-6.55294007114863,,,,
8260DB007087,7087,Priory Square,,53.3382359791639,-6.55751065832901,,,,
8260DB007088,7088,Oldtown Road,,53.343698015508,-6.55062806129508,,,,
8260DB007089,7089,Willowbrook Lawns,,53.3449000996943,-6.54970117470467,,,,
8260DB007091,7091,Castle Village,,53.3502863637066,-6.54843683645766,,,,
8260DB007108,7108,Riverview,,53.3380224712021,-6.53775620336142,,,,
8260DB007110,7110,The Orchard,,53.3427911222666,-6.51488555317474,,,,
8260DB007234,7234,Old Hill,,53.3658732489176,-6.49563047860418,,,,
8260DB007289,7289,Ballymore Eustace,,53.13329,-6.6149,,,,
8260DB007313,7313,Beechpark Estate,,53.3654580047779,-6.52282747446693,,,,
8260DB007314,7314,Beechpark Estate,,53.3653807414652,-6.5223943896838,,,,
8260DB007565,7565,Oldtown Road,,53.3438060528553,-6.54990350953721,,,,
8260DB007694,7694,Carton Grove,,53.3814179784784,-6.57739639830972,,,,
8260DB007704,7704,Carton Grove,,53.3815397852005,-6.57781322569265,,,,
8260DB007712,7712,Lough na Mona,,53.3652703157928,-6.51422401298012,,,,
8260DB007746,7746,Church Road,,53.3404978581108,-6.55503154552309,,,,
8260DB007764,7764,Hazelhatch Road,,53.3290618729567,-6.52973027620656,,,,
8260DB007765,7765,Hazelhatch Road,,53.3286896449648,-6.52942779884341,,,,
8260DB007766,7766,Hazelhatch Station,,53.3235857216706,-6.52224772048834,,,,
8260DB007767,7767,Hewlett Packard,,53.354263489391,-6.50799710770302,,,,
8260DB007770,7770,Leixlip Park,,53.3604674999842,-6.50316786596959,,,,
8260DB007771,7771,Elton Court,,53.360813,-6.50278,,,,
8260DB007779,7779,Maynooth Station,,53.3800019371744,-6.58909275398109,,,,
8260DB007785,7785,Old Hill,,53.3663038161085,-6.49627647427375,,,,
8260DB007788,7788,Primrose Hill,,53.3361936329131,-6.53520601182546,,,,
8260DB007789,7789,Priory Lodge,,53.3353522721557,-6.54503998849556,,,,
8260DB007790,7790,Priory Lodge,,53.3347778246485,-6.54584033797966,,,,
8260DB007794,7794,Shinkeen Road,,53.3350542933057,-6.53245218229742,,,,
8260DB007795,7795,Shinkeen Road,,53.3352226504152,-6.53298696035672,,,,
8260DB007798,7798,St Mary's Park,,53.3690029859812,-6.48725508969091,,,,
8260DB007799,7799,Hayfield,,53.3705959483675,-6.59020011144454,,,,
8260DB007802,7802,Willowbrook Park,,53.346823735468,-6.55046195663259,,,,
8260DB007804,7804,Willow Avenue,,53.3330631529391,-6.53059865065478,,,,
8260DB007805,7805,Willow Avenue,,53.3337285226314,-6.53062082437228,,,,
8260DB007811,7811,Primrose Hill,,53.3359957526078,-6.53446200438286,,,,
8260DB007812,7812,Hazelhatch Station,,53.3233829933783,-6.52256996470062,,,,
8260DB007813,7813,Rockfield Manor,,53.3724951994033,-6.58436643942043,,,,
8260DB007818,7818,Intel Campus 1,,53.3746471745054,-6.52312568477242,,,,
8260DB007819,7819,Intel Campus 2,,53.3730603021543,-6.52199331084068,,,,
8260DB007820,7820,River Forest,,53.3723377662513,-6.49154030637718,,,,
8260DB007821,7821,River Forest,,53.3724284903265,-6.49231859129835,,,,
8260DB007822,7822,Intel Campus 1,,53.3746099376477,-6.52302176753403,,,,
8260DB008079,8079,Manor Mills SC,,53.3814966249175,-6.5931319518119,,,,
8260DB008080,8080,Moyglare Road,,53.3860704258803,-6.59610806464704,,,,
8260DB008081,8081,Moyglare Abbey,,53.3902581740153,-6.59836078053264,,,,
8260DB008082,8082,Community College,,53.3942662775578,-6.59603379481701,,,,
8260DB008083,8083,Moyglare Abbey,,53.3908886538686,-6.59847537990874,,,,
8260DB008084,8084,Moyglare Road,,53.3851723314902,-6.59540099933414,,,,
8260DB008085,8085,Manor Mills SC,,53.3823017044893,-6.59357139994855,,,,
8260DB07758,7758,Leixlip Village,,53.3636379227684,-6.49085597159246,,,,
8260GD10267,10267,Carbury,,53.35326,-6.96426,,,,
8260GD10268,10268,Carbury,,53.35303,-6.96439,,,,
8260GD10338,10338,Hunterswood,,53.244464,-6.666151,,,,
8260GD10386,10386,Japanese Gardens,,53.143925458037,-6.90101076014908,,,,
8260GD10387,10387,Lidl RDC,,53.1935545637548,-6.76686385736613,,,,
8260GD10388,10388,Lidl RDC,,53.1934010370768,-6.76766143351173,,,,
8260IR0054,0,Newbridge,,53.185394,-6.808223,,,,
8260IR0055,0,Athy,,52.992466,-6.976597,,,,
8260IR0056,0,Kilcock,,53.398946,-6.6688,,,,
8260IR0057,0,Kildare,,53.162778,-6.907936,,,,
8260IR0058,0,Maynooth,,53.378038,-6.590566,,,,
8260IR0059,0,Monasterevin,,53.145481,-7.063798,,,,
8260IR0060,0,Sallins and Naas,,53.247026,-6.664586,,,,
8260IR0061,0,Leixlip(Louisa Bridge),,53.370063,-6.506275,,,,
8260IR0062,0,Leixlip(Confey),,53.374065,-6.485464,,,,
8260IR0063,0,Hazelhatch and Celbridge,,53.323003,-6.523108,,,,
8260LL10123,10123,Kildare Village,,53.154165893584,-6.91906498290294,,,,
8260PB001118,11723,Castledermot,,52.912504932723,-6.83763642640986,,,,
8260PB001119,11740,Castledermot,,52.9126739162592,-6.83745348113259,,,,
8260PB010044,10044,Hillview Heights,,53.2962445113856,-6.6882253551622,,,,
8260PB10031,10031,Naas Hospital,,53.21108,-6.65944,,,,
8260PB10032,10032,Mercy Convent,,53.2202744877054,-6.66184096001535,,,,
8260PB10033,10033,Monread Avenue,,53.2255982558009,-6.66050677876127,,,,
8260PB10034,10034,Morrell Road,,53.23402,-6.66206,,,,
8260PB10035,10035,Oldtown Rise,,53.23132,-6.66088,,,,
8260PB10036,10036,Sallins Roundabout,,53.2382342213104,-6.665235859142,,,,
8260PB10037,10037,Old Bridge Sallins,,53.2419778715796,-6.66565873815576,,,,
8260PB10038,10038,Sallins Station,,53.24541,-6.66599,,,,
8260PB10039,10039,Sallins,,53.25005405573,-6.66531752499952,,,,
8260PB10040,10040,Sallins Park,,53.25411,-6.66743,,,,
8260PB10042,10042,Clane,,53.2914522073786,-6.68642220277824,,,,
8260PB10043,10043,College Road,,53.2934989875487,-6.6870194296235,,,,
8260PB10045,10045,Rathcoffey,,53.3341571403331,-6.67788819585792,,,,
8260PB10046,10046,Maynooth Town FC,,53.3709859277519,-6.61583994550388,,,,
8260PB10047,10047,Castle Dawson,,53.374853415218,-6.60450267701822,,,,
8260PB10048,10048,Newtown Grove,,53.3757293107237,-6.5971846718235,,,,
8260PB10049,10049,Maynooth University,,53.3801478063105,-6.59383779039148,,,,
8260PB10050,10050,Leixlip Village,,53.3636379227684,-6.49085597159246,,,,
8260PB10052,10052,Newtown Grove,,53.3756007419323,-6.59848144173012,,,,
8260PB10053,10053,Castle Dawson,,53.374512830054,-6.60612193501547,,,,
8260PB10054,10054,Maynooth Town FC,,53.3701502890237,-6.6166334481259,,,,
8260PB10055,10055,Rathcoffey,,53.3341218674267,-6.67794934616855,,,,
8260PB10056,10056,Hillview Heights,,53.2975910532598,-6.68807907714712,,,,
8260PB10057,10057,College Road,,53.2935610545722,-6.68694252311088,,,,
8260PB10058,10058,Clane Main Street,,53.2904135217713,-6.68595908493849,,,,
8260PB10060,10060,Sallins Park,,53.25409,-6.66717,,,,
8260PB10061,10061,Sallins Post Office,,53.2500262631723,-6.66524346304185,,,,
8260PB10062,10062,Sallins Station,,53.2460036620942,-6.6655934217756,,,,
8260PB10063,10063,Old Bridge Sallins,,53.2427685203363,-6.66563414148379,,,,
8260PB10064,10064,Sallins Roundabout,,53.2398365074258,-6.6654556758512,,,,
8260PB10065,10065,Oldtown Rise,,53.2319,-6.66098,,,,
8260PB10066,10066,Morrell Road,,53.23348,-6.66156,,,,
8260PB10067,10067,Monread Avenue,,53.22562,-6.66027,,,,
8260PB10068,10068,Mercy Convent,,53.220425209653,-6.66165656064826,,,,
827000003,0,Callan,,52.5434213485791,-7.39096958414199,,,,
827000010,12061,Paulstown M9,,52.67994,-7.03424,,,,
827000011,12060,Paulstown M9,,52.67986,-7.03435,,,,
827000044,13258,Killamery,,52.476746,-7.447681,,,,
8270B1360901,136091,Gowran,,52.6283258948316,-7.07016857566347,,,,
8270B136101,136101,Thomastown,,52.5257138255501,-7.13902217122235,,,,
8270B136111,136111,Ballyhale,,52.4675691555996,-7.20076404271179,,,,
8270B136121,136121,Mullinavat,,52.3682477629909,-7.17107431904384,,,,
8270B3306501,330651,Ballyhale,,52.4673609540984,-7.20054705232274,,,,
8270B337811,337811,Ormonde Road,,52.648113,-7.252244,,,,
